actual,proposed
0.30000463128089905,0.20000000298023224
0.30300432443618774,0.20000000298023224
0.15238399803638458,0.20000000298023224
0.15519747138023376,0.19711683690547943
0.11864502727985382,0.1998715102672577
0.026684356853365898,0.20000000298023224
0.0,0.1966192126274109
0.0,0.19592268764972687
0.0,0.19388461112976074
0.0,0.19113166630268097
0.0,0.18760712444782257
0.0,0.1837383210659027
0.0,0.1799996942281723
0.0,0.17646066844463348
0.0,0.20000000298023224
0.075090691447258,0.20000000298023224
0.1629919409751892,0.20000000298023224
0.2109055519104004,0.20000000298023224
0.2260282337665558,0.20000000298023224
0.17391927540302277,0.20000000298023224
0.07399089634418488,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19611762464046478
0.0,0.19070827960968018
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.004526791628450155,0.20000000298023224
0.036721475422382355,0.20000000298023224
0.05328323692083359,0.20000000298023224
0.030473140999674797,0.20000000298023224
0.006347143556922674,0.20000000298023224
0.0,0.20000000298023224
0.24158048629760742,0.20000000298023224
0.23641033470630646,0.20000000298023224
0.21546685695648193,0.20000000298023224
0.16702581942081451,0.20000000298023224
0.06416923552751541,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0964675024151802,0.20000000298023224
0.1171669065952301,0.20000000298023224
0.11269049346446991,0.20000000298023224
0.07735525071620941,0.20000000298023224
0.021500252187252045,0.20000000298023224
0.17804427444934845,0.20000000298023224
0.13648511469364166,0.20000000298023224
0.0648445338010788,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19968129694461823
0.0,0.19795966148376465
0.0,0.19636647403240204
0.0,0.19486236572265625
0.0,0.19347821176052094
0.0,0.19219931960105896
0.0,0.19127583503723145
0.0,0.19012683629989624
0.0,0.1891631931066513
0.0,0.1882372796535492
0.0,0.18746022880077362
0.0,0.18671655654907227
0.0,0.18592455983161926
0.0,0.18533509969711304
0.040277235209941864,0.1850796639919281
0.053143613040447235,0.18492212891578674
0.0523567870259285,0.18474796414375305
0.03893176466226578,0.18464386463165283
0.006718310993164778,0.1843094378709793
0.0,0.18362006545066833
0.0,0.18276384472846985
0.0,0.1815348118543625
0.0,0.18008573353290558
0.0,0.17837382853031158
0.0,0.17656363546848297
0.0,0.17496521770954132
0.0,0.17313829064369202
0.0,0.17132501304149628
0.0,0.1695704609155655
0.0,0.16775421798229218
0.0,0.16609086096286774
0.0,0.16449721157550812
0.0,0.16311706602573395
0.0,0.16194716095924377
0.0,0.16083663702011108
0.0,0.15999534726142883
0.0,0.15969637036323547
0.08735580742359161,0.1598401963710785
0.12319118529558182,0.16033777594566345
0.1328723132610321,0.16100774705410004
0.1179099753499031,0.16164492070674896
0.06720569729804993,0.16204848885536194
0.0,0.16188722848892212
0.0,0.1612016260623932
0.0,0.15989352762699127
0.0,0.15824326872825623
0.0,0.15668494999408722
0.0,0.15537810325622559
0.0,0.15415427088737488
0.0,0.1529296636581421
0.0,0.15155282616615295
0.0,0.1501169353723526
0.0,0.14875708520412445
0.0,0.1477041393518448
0.0,0.1468230038881302
0.0,0.14597852528095245
0.0,0.1454707682132721
0.05735292285680771,0.14549577236175537
0.1037522628903389,0.14595039188861847
0.131296306848526,0.14669951796531677
0.15447445213794708,0.1477077305316925
0.1480841338634491,0.14874267578125
0.08410287648439407,0.14934027194976807
0.0,0.1492718756198883
0.0,0.14874029159545898
0.0,0.14774809777736664
0.0,0.14643163979053497
0.0,0.14492784440517426
0.0,0.1433989703655243
0.0,0.1418793946504593
0.0,0.14039143919944763
0.0,0.13895836472511292
0.0,0.13775576651096344
0.0,0.13668742775917053
0.0,0.1356322467327118
0.0,0.13463525474071503
0.0,0.13382455706596375
0.0,0.13310599327087402
0.0,0.13262352347373962
0.0,0.13237637281417847
0.07515062391757965,0.1325816661119461
0.12145646661520004,0.1331503838300705
0.13155430555343628,0.13402117788791656
0.12164505571126938,0.13487723469734192
0.1008414775133133,0.13566017150878906
0.06153339892625809,0.13617217540740967
0.03388042375445366,0.1364811807870865
0.0,0.13645504415035248
0.0,0.13599659502506256
0.0,0.135240837931633
0.0,0.13418906927108765
0.0,0.13308045268058777
0.0,0.13194215297698975
0.0,0.13101008534431458
0.0,0.13007879257202148
0.0,0.12921643257141113
0.0,0.12859337031841278
0.0,0.12813256680965424
0.0,0.12790875136852264
0.0,0.12781845033168793
0.0411984920501709,0.12788525223731995
0.06958475708961487,0.12823732197284698
0.08827470242977142,0.12881028652191162
0.09007184952497482,0.12942959368228912
0.10924886912107468,0.13024306297302246
0.09432701766490936,0.13108162581920624
0.06494900584220886,0.13164742290973663
0.02475040778517723,0.13198183476924896
0.0,0.1319790631532669
0.0,0.13174352049827576
0.0,0.13114342093467712
0.0,0.13018083572387695
0.0,0.12889495491981506
0.0,0.12748198211193085
0.0,0.1260015219449997
0.0,0.12426211684942245
0.0,0.12257839739322662
0.0,0.12102756649255753
0.0,0.11953381448984146
0.0,0.11807792633771896
0.0,0.11651330441236496
0.0,0.11492253094911575
0.0,0.11335150897502899
0.0,0.11180030554533005
0.0,0.11044980585575104
0.0,0.10925087332725525
0.0,0.10822010785341263
0.0,0.10716179013252258
0.0,0.10612540692090988
0.0,0.10517855733633041
0.0,0.10435130447149277
0.0,0.10356322675943375
0.0,0.10283447057008743
0.0,0.10218306630849838
0.0,0.10143142193555832
0.0,0.10066293925046921
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.014753203839063644,0.0
0.021137278527021408,0.0
0.03582180663943291,0.0
0.028317000716924667,0.0
0.026063576340675354,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04562324658036232,0.0
0.06121083348989487,0.0
0.04636141285300255,0.0
0.029707375913858414,0.0
0.04409005865454674,0.0
0.053593069314956665,0.0
0.041655588895082474,0.0
0.03540758043527603,0.0
0.05920568108558655,0.0
0.060654863715171814,0.0
0.06329099088907242,0.0
0.04816555976867676,0.0
0.030145686119794846,0.0
0.00925652589648962,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.77257056243252e-05,0.0
0.008983494713902473,0.0
0.0006953190895728767,0.0
0.03959300369024277,0.0
0.07900197058916092,0.0
0.10457056760787964,0.0
0.12101320922374725,0.0
0.11185886710882187,0.08755462616682053
0.09990750998258591,0.08851052820682526
0.0897115096449852,0.08939352631568909
0.07172585278749466,0.09017417579889297
0.004385244566947222,0.09049023687839508
0.0,0.09026675671339035
0.0,0.08965279906988144
0.0,0.08887691795825958
0.0,0.08800719678401947
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.057687774300575256,0.0
0.09930337220430374,0.0
0.12619176506996155,0.0
0.13142582774162292,0.08716724812984467
0.10787437111139297,0.0880931168794632
0.0790146067738533,0.08878093957901001
0.013649213127791882,0.08910238742828369
0.0,0.0889916718006134
0.0,0.08848164975643158
0.0,0.08781261742115021
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03356402739882469,0.0
0.06012548878788948,0.0
0.10030877590179443,0.0
0.10635451227426529,0.0
0.11316585540771484,0.08671320229768753
0.10743949562311172,0.0876392126083374
0.06923138350248337,0.08833033591508865
0.03858470916748047,0.08874713629484177
0.0015052618691697717,0.08886633813381195
0.0,0.08868756890296936
0.0,0.0882117748260498
0.0,0.08747468143701553
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2394760400056839,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
